screen_id,route_path,route_name,page_widget,page_file,layout_pattern,vpc_files,vpc_owner_file,declared_tier,suggested_tier,tier_status,l1_status,l2_status,l3_status,notes
SC-047,AppRoutePaths.news,AppRouteNames.sc047News,NewsPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/news/presentation/pages/news_page.dart,direct_vpc,features/news/presentation/pages/news_page.dart;features/news/presentation/widgets/news_page_common.dart;features/news/presentation/widgets/news_page_sections.dart,features/news/presentation/pages/news_page.dart,compact,compact|standard,aligned,pass,pass,pass,compliant
SC-291,AppRoutePaths.notifications,AppRouteNames.sc291Notifications,NotificationsPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/notifications/presentation/pages/notifications_page.dart,direct_vpc,features/notifications/presentation/pages/notifications_page.dart;features/notifications/presentation/widgets/notifications_page_common.dart;features/notifications/presentation/widgets/notifications_page_sections.dart,features/notifications/presentation/pages/notifications_page.dart,compact,compact|standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc397Onboarding,AppRoutePaths.onboarding,AppRouteNames.sc397Onboarding,OnboardingFlow,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/onboarding/presentation/pages/onboarding_flow.dart,direct_vpc,features/onboarding/presentation/pages/onboarding_flow.dart;features/onboarding/presentation/pages/onboarding_flow_part_01.dart;features/onboarding/presentation/pages/onboarding_flow_part_02.dart;features/onboarding/presentation/pages/onboarding_flow_part_03.dart,features/onboarding/presentation/pages/onboarding_flow.dart,form,form|standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc282P2PHome,AppRoutePaths.p2p,AppRouteNames.sc282P2PHome,P2PHomePage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_home_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_home_page.dart;features/p2p/presentation/widgets/p2p_home_page_part_01.dart;features/p2p/presentation/widgets/p2p_home_page_part_02.dart;features/p2p/presentation/widgets/p2p_home_page_part_03.dart,features/p2p/presentation/pages/p2p_home_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-275,AppRoutePaths.p2pAchievements,AppRouteNames.sc275P2PAchievements,P2PAchievementsPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_achievements_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_achievements_page.dart;features/p2p/presentation/widgets/p2p_achievements_page_common.dart;features/p2p/presentation/widgets/p2p_achievements_page_sections.dart,features/p2p/presentation/pages/p2p_achievements_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-277,AppRoutePaths.p2pBlacklist,AppRouteNames.sc277P2PBlacklist,P2PBlacklistPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_blacklist_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_blacklist_page.dart;features/p2p/presentation/widgets/p2p_blacklist_common.dart;features/p2p/presentation/widgets/p2p_blacklist_entries.dart;features/p2p/presentation/widgets/p2p_blacklist_summary_filters.dart,features/p2p/presentation/pages/p2p_blacklist_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-276,AppRoutePaths.p2pBlacklistAdd,AppRouteNames.sc276P2PBlacklistAdd,P2PBlacklistAddPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_blacklist_add_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_blacklist_add_page.dart,features/p2p/presentation/pages/p2p_blacklist_add_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-268,AppRoutePaths.p2pComplianceAmlScreening,AppRouteNames.sc268P2PAmlScreening,P2PAmlScreeningPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_aml_screening_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_aml_screening_page.dart,features/p2p/presentation/pages/p2p_aml_screening_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-270,AppRoutePaths.p2pComplianceLargeTransaction,AppRouteNames.sc270P2PLargeTransaction,P2PLargeTransactionJustificationPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_large_transaction_justification_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_large_transaction_justification_page.dart,features/p2p/presentation/pages/p2p_large_transaction_justification_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-267,AppRoutePaths.p2pComplianceOverview,AppRouteNames.sc267P2PComplianceOverview,P2PComplianceOverviewPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_compliance_overview_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_compliance_overview_page.dart,features/p2p/presentation/pages/p2p_compliance_overview_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-271,AppRoutePaths.p2pComplianceRiskAssessment,AppRouteNames.sc271P2PRiskAssessment,P2PRiskAssessmentPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_risk_assessment_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_risk_assessment_page.dart,features/p2p/presentation/pages/p2p_risk_assessment_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-269,AppRoutePaths.p2pComplianceSourceOfFunds,AppRouteNames.sc269P2PSourceOfFunds,P2PSourceOfFundsPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_source_of_funds_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_source_of_funds_page.dart,features/p2p/presentation/pages/p2p_source_of_funds_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-242,AppRoutePaths.p2pContributionHistory,AppRouteNames.sc242P2PContributionHistory,P2PContributionHistoryPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_contribution_history_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_contribution_history_page.dart,features/p2p/presentation/pages/p2p_contribution_history_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-226,AppRoutePaths.p2pCreate,AppRouteNames.sc226P2PCreateAd,P2PCreateAdPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_create_ad_page.dart,shared_shell,features/p2p/presentation/pages/p2p_create_ad_page.dart;features/p2p/presentation/widgets/p2p_create_ad_page_sections.dart;features/p2p/presentation/widgets/vit_p2p_flow_scaffold.dart,features/p2p/presentation/pages/p2p_create_ad_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-274,AppRoutePaths.p2pDashboard,AppRouteNames.sc274P2PDashboard,P2PDashboardPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_dashboard_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_dashboard_page.dart;features/p2p/presentation/widgets/p2p_dashboard_page_part_01.dart;features/p2p/presentation/widgets/p2p_dashboard_page_part_02.dart;features/p2p/presentation/widgets/p2p_dashboard_page_part_03.dart;features/p2p/presentation/widgets/p2p_dashboard_page_part_04.dart,features/p2p/presentation/pages/p2p_dashboard_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-222,AppRoutePaths.p2pDisputes,AppRouteNames.sc222P2PDisputes,P2PDisputesPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_disputes_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_disputes_page.dart,features/p2p/presentation/pages/p2p_disputes_page.dart,form,form,aligned,pass,pass,pass,compliant
SC-259,AppRoutePaths.p2pE2EInfo,AppRouteNames.sc259P2PE2EInfo,P2PE2EInfoPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_e2e_info_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_e2e_info_page.dart,features/p2p/presentation/pages/p2p_e2e_info_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-245,AppRoutePaths.p2pEscrowBalance,AppRouteNames.sc245P2PEscrowBalance,P2PEscrowBalancePage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_escrow_balance_page.dart,shared_shell,features/p2p/presentation/pages/p2p_escrow_balance_page.dart;features/p2p/presentation/widgets/p2p_escrow_balance_page_common.dart;features/p2p/presentation/widgets/p2p_escrow_balance_page_sections.dart;features/p2p/presentation/widgets/vit_p2p_flow_scaffold.dart,features/p2p/presentation/pages/p2p_escrow_balance_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc211P2PExpress,AppRoutePaths.p2pExpress,AppRouteNames.sc211P2PExpress,P2PExpressPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_express_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_express_page.dart;features/p2p/presentation/widgets/p2p_express_page_part_01.dart;features/p2p/presentation/widgets/p2p_express_page_part_02.dart;features/p2p/presentation/widgets/p2p_express_page_part_03.dart,features/p2p/presentation/pages/p2p_express_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-210,AppRoutePaths.p2pExpressConfirm,AppRouteNames.sc210P2PExpressConfirm,P2PExpressConfirmPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_express_confirm_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_express_confirm_page.dart,features/p2p/presentation/pages/p2p_express_confirm_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-260,AppRoutePaths.p2pFraudPrevention,AppRouteNames.sc260P2PFraudPrevention,P2PFraudPreventionPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_fraud_prevention_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_fraud_prevention_page.dart;features/p2p/presentation/widgets/p2p_fraud_checklist_actions.dart;features/p2p/presentation/widgets/p2p_fraud_common.dart;features/p2p/presentation/widgets/p2p_fraud_score_patterns.dart,features/p2p/presentation/pages/p2p_fraud_prevention_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-280,AppRoutePaths.p2pGuide,AppRouteNames.sc280P2PGuide,P2PGuidePage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_guide_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_guide_page.dart;features/p2p/presentation/widgets/p2p_guide_steps_safety.dart;features/p2p/presentation/widgets/p2p_guide_tabs_faq.dart;features/p2p/presentation/widgets/p2p_guide_video_common.dart,features/p2p/presentation/pages/p2p_guide_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-238,AppRoutePaths.p2pInsurance,AppRouteNames.sc238P2PInsuranceFund,P2PInsuranceFundPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_insurance_fund_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_insurance_fund_page.dart;features/p2p/presentation/pages/p2p_insurance_fund_page_part_01.dart;features/p2p/presentation/pages/p2p_insurance_fund_page_part_02.dart;features/p2p/presentation/pages/p2p_insurance_fund_page_part_03.dart,features/p2p/presentation/pages/p2p_insurance_fund_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-239,AppRoutePaths.p2pInsuranceCertificate,AppRouteNames.sc239P2PInsuranceCertificate,P2PInsuranceCertificatePage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_insurance_certificate_page.dart,shared_shell,features/p2p/presentation/pages/p2p_insurance_certificate_page.dart;features/p2p/presentation/widgets/p2p_insurance_certificate_page_common.dart;features/p2p/presentation/widgets/p2p_insurance_certificate_page_sections.dart;features/p2p/presentation/widgets/vit_p2p_flow_scaffold.dart,features/p2p/presentation/pages/p2p_insurance_certificate_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-238,AppRoutePaths.p2pInsuranceFundAlias,AppRouteNames.sc244P2PInsuranceFundAlias,P2PInsuranceFundPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_insurance_fund_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_insurance_fund_page.dart;features/p2p/presentation/pages/p2p_insurance_fund_page_part_01.dart;features/p2p/presentation/pages/p2p_insurance_fund_page_part_02.dart;features/p2p/presentation/pages/p2p_insurance_fund_page_part_03.dart,features/p2p/presentation/pages/p2p_insurance_fund_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-241,AppRoutePaths.p2pInsurancePolicy,AppRouteNames.sc241P2PInsurancePolicy,P2PInsurancePolicyPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_insurance_policy_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_insurance_policy_page.dart,features/p2p/presentation/pages/p2p_insurance_policy_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-240,AppRoutePaths.p2pInsuranceScore,AppRouteNames.sc240P2PInsuranceScore,P2PInsuranceScorePage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_insurance_score_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_insurance_score_page.dart;features/p2p/presentation/widgets/p2p_insurance_score_page_common.dart;features/p2p/presentation/widgets/p2p_insurance_score_page_sections.dart,features/p2p/presentation/pages/p2p_insurance_score_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-250,AppRoutePaths.p2pKycAddress,AppRouteNames.sc250P2PAddressProof,P2PAddressProofPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_address_proof_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_address_proof_page.dart;features/p2p/presentation/widgets/p2p_address_proof_page_common.dart;features/p2p/presentation/widgets/p2p_address_proof_page_sections.dart,features/p2p/presentation/pages/p2p_address_proof_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc403P2PKycFaceMatch,AppRoutePaths.p2pKycFaceMatch,AppRouteNames.sc403P2PKycFaceMatch,P2PSelfieVerificationPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_selfie_verification_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_selfie_verification_page.dart;features/p2p/presentation/widgets/p2p_selfie_verification_page_common.dart;features/p2p/presentation/widgets/p2p_selfie_verification_page_sections.dart,features/p2p/presentation/pages/p2p_selfie_verification_page.dart,form,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc249P2PIdentityVerification,AppRoutePaths.p2pKycIdentity,AppRouteNames.sc249P2PIdentityVerification,P2PIdentityVerificationPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_identity_verification_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_identity_verification_page.dart;features/p2p/presentation/widgets/p2p_identity_verification_page_common.dart;features/p2p/presentation/widgets/p2p_identity_verification_page_sections.dart,features/p2p/presentation/pages/p2p_identity_verification_page.dart,form,standard,aligned,pass,pass,pass,compliant
SC-247,AppRoutePaths.p2pKycRequirements,AppRouteNames.sc247P2PKycRequirements,P2PKycRequirementsPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_kyc_requirements_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_kyc_requirements_page.dart;features/p2p/presentation/widgets/p2p_kyc_requirements_page_common.dart;features/p2p/presentation/widgets/p2p_kyc_requirements_page_sections.dart,features/p2p/presentation/pages/p2p_kyc_requirements_page.dart,form,form|standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc251P2PSelfieVerification,AppRoutePaths.p2pKycSelfie,AppRouteNames.sc251P2PSelfieVerification,P2PSelfieVerificationPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_selfie_verification_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_selfie_verification_page.dart;features/p2p/presentation/widgets/p2p_selfie_verification_page_common.dart;features/p2p/presentation/widgets/p2p_selfie_verification_page_sections.dart,features/p2p/presentation/pages/p2p_selfie_verification_page.dart,form,standard,aligned,pass,pass,pass,compliant
SC-248,AppRoutePaths.p2pKycStatus,AppRouteNames.sc248P2PKycStatus,P2PKycStatusPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_kyc_status_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_kyc_status_page.dart;features/p2p/presentation/widgets/p2p_kyc_status_page_common.dart;features/p2p/presentation/widgets/p2p_kyc_status_page_sections.dart,features/p2p/presentation/pages/p2p_kyc_status_page.dart,form,form|standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc402P2PKycVerify,AppRoutePaths.p2pKycVerify,AppRouteNames.sc402P2PKycVerify,P2PIdentityVerificationPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_identity_verification_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_identity_verification_page.dart;features/p2p/presentation/widgets/p2p_identity_verification_page_common.dart;features/p2p/presentation/widgets/p2p_identity_verification_page_sections.dart,features/p2p/presentation/pages/p2p_identity_verification_page.dart,form,standard,aligned,pass,pass,pass,compliant
SC-252,AppRoutePaths.p2pKycVideo,AppRouteNames.sc252P2PVideoVerification,P2PVideoVerificationPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_video_verification_page.dart,shared_shell,features/p2p/presentation/pages/p2p_video_verification_page.dart;features/p2p/presentation/widgets/vit_p2p_flow_scaffold.dart,features/p2p/presentation/pages/p2p_video_verification_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-266,AppRoutePaths.p2pLimits,AppRouteNames.sc266P2PTransactionLimits,P2PTransactionLimitsPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_transaction_limits_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_transaction_limits_page.dart;features/p2p/presentation/widgets/p2p_transaction_limits_page_common.dart;features/p2p/presentation/widgets/p2p_transaction_limits_page_sections.dart,features/p2p/presentation/pages/p2p_transaction_limits_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-265,AppRoutePaths.p2pLimitsTracker,AppRouteNames.sc265P2PLimitTracker,P2PLimitTrackerPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_limit_tracker_page.dart,shared_shell,features/p2p/presentation/pages/p2p_limit_tracker_page.dart;features/p2p/presentation/widgets/vit_p2p_flow_scaffold.dart,features/p2p/presentation/pages/p2p_limit_tracker_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc227P2PMerchantApply,AppRoutePaths.p2pMerchantApply,AppRouteNames.sc227P2PMerchantApply,P2PMerchantApplyPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_merchant_apply_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_merchant_apply_page.dart;features/p2p/presentation/pages/p2p_merchant_apply_page_part_01.dart;features/p2p/presentation/pages/p2p_merchant_apply_page_part_02.dart;features/p2p/presentation/pages/p2p_merchant_apply_page_part_03.dart,features/p2p/presentation/pages/p2p_merchant_apply_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-225,AppRoutePaths.p2pMyAds,AppRouteNames.sc225P2PMyAds,P2PMyAdsPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_my_ads_page.dart,shared_shell,features/p2p/presentation/pages/p2p_my_ads_page.dart;features/p2p/presentation/widgets/p2p_my_ads_empty_links.dart;features/p2p/presentation/widgets/p2p_my_ads_stats_cards.dart;features/p2p/presentation/widgets/vit_p2p_flow_scaffold.dart,features/p2p/presentation/pages/p2p_my_ads_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-281,AppRoutePaths.p2pMyOrders,AppRouteNames.sc281P2PMyOrders,P2PMyOrdersPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_my_orders_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_my_orders_page.dart;features/p2p/presentation/widgets/p2p_my_orders_page_common.dart;features/p2p/presentation/widgets/p2p_my_orders_page_sections.dart,features/p2p/presentation/pages/p2p_my_orders_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-273,AppRoutePaths.p2pOrderBook,AppRouteNames.sc273P2POrderBook,P2POrderBookPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_order_book_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_order_book_page.dart;features/p2p/presentation/widgets/p2p_order_book_cards_lists.dart;features/p2p/presentation/widgets/p2p_order_book_painter.dart;features/p2p/presentation/widgets/p2p_order_book_selector_ticker.dart,features/p2p/presentation/pages/p2p_order_book_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-232,AppRoutePaths.p2pPaymentMethodAdd,AppRouteNames.sc232P2PPaymentMethodAdd,P2PPaymentMethodAddPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_add_page.dart,shared_shell,features/p2p/presentation/pages/p2p_payment_method_add_page.dart;features/p2p/presentation/widgets/p2p_payment_method_add_page_common.dart;features/p2p/presentation/widgets/p2p_payment_method_add_page_sections.dart;features/p2p/presentation/widgets/vit_p2p_flow_scaffold.dart,features/p2p/presentation/pages/p2p_payment_method_add_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-235,AppRoutePaths.p2pPaymentMethodCoolingPeriod,AppRouteNames.sc235P2PPaymentMethodCoolingPeriod,P2PPaymentMethodCoolingPeriodPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_cooling_period_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_payment_method_cooling_period_page.dart,features/p2p/presentation/pages/p2p_payment_method_cooling_period_page.dart,form,standard,aligned,pass,pass,pass,compliant
SC-236,AppRoutePaths.p2pPaymentMethodHistory,AppRouteNames.sc236P2PPaymentMethodHistory,P2PPaymentMethodHistoryPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_history_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_payment_method_history_page.dart,features/p2p/presentation/pages/p2p_payment_method_history_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-237,AppRoutePaths.p2pPaymentMethods,AppRouteNames.sc237P2PPaymentMethods,P2PPaymentMethodsPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_payment_methods_page.dart,shared_shell,features/p2p/presentation/pages/p2p_payment_methods_page.dart;features/p2p/presentation/widgets/p2p_payment_methods_page_common.dart;features/p2p/presentation/widgets/p2p_payment_methods_page_sections.dart;features/p2p/presentation/widgets/vit_p2p_flow_scaffold.dart,features/p2p/presentation/pages/p2p_payment_methods_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-231,AppRoutePaths.p2pReviews,AppRouteNames.sc231P2PReviews,P2PReviewsPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_reviews_page.dart,direct_vpc,features/p2p/presentation/pages/p2p_reviews_page.dart,features/p2p/presentation/pages/p2p_reviews_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-254,AppRoutePaths.p2pSecurity2fa,AppRouteNames.sc254P2P2FASettings,P2P2FASettingsPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/p2p/presentation/pages/p2p_2fa_settings_page.dart,shared_shell,features/p2p/presentation/pages/p2p_2fa_settings_page.dart;features/p2p/presentation/widgets/p2p_2fa_settings_page_common.dart;features/p2p/presentation/widgets/p2p_2fa_settings_page_sections.dart;features/p2p/presentation/widgets/vit_p2p_flow_scaffold.dart,features/p2p/presentation/pages/p2p_2fa_settings_page.dart,standard,standard,aligned,pass,pass,pass,compliant
