"assignment_status","priority_band","feature","route","page","page_file","visual_density_priority","visual_density_risk_score","official_density_score","body_grade","archetype","guardrail","root_causes","recommendation","next_action","source_files"
"monitor_when_touched","P2-C standard monitor","earn","AppRoutePaths.earnSavingsAutoPilot","SavingsAutoPilotPage","flutter_app/lib/features/earn/presentation/pages/savings_autopilot_page.dart","P2_MEDIUM_DENSITY_REVIEW","25","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/earn/presentation/pages/savings_autopilot_page.dart;flutter_app/lib/features/earn/presentation/pages/savings_autopilot_page_part_01.dart;flutter_app/lib/features/earn/presentation/pages/savings_autopilot_page_part_02.dart;flutter_app/lib/features/earn/presentation/pages/savings_autopilot_page_part_03.dart"
"monitor_when_touched","P2-C standard monitor","p2p","AppRoutePaths.p2pComplianceOverview","P2PComplianceOverviewPage","flutter_app/lib/features/p2p/presentation/pages/p2p_compliance_overview_page.dart","P2_MEDIUM_DENSITY_REVIEW","25","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/p2p/presentation/pages/p2p_compliance_overview_page.dart"
"monitor_when_touched","P2-C standard monitor","p2p","AppRoutePaths.p2pInsurancePolicy","P2PInsurancePolicyPage","flutter_app/lib/features/p2p/presentation/pages/p2p_insurance_policy_page.dart","P2_MEDIUM_DENSITY_REVIEW","25","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/p2p/presentation/pages/p2p_insurance_policy_page.dart"
"monitor_when_touched","P2-C standard monitor","p2p","'/p2p/order/:orderId'","P2POrderPage","flutter_app/lib/features/p2p/presentation/pages/p2p_order_page.dart","P2_MEDIUM_DENSITY_REVIEW","25","1","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/p2p/presentation/pages/p2p_order_page.dart;flutter_app/lib/features/p2p/presentation/pages/p2p_order_page_part_01.dart;flutter_app/lib/features/p2p/presentation/pages/p2p_order_page_part_02.dart;flutter_app/lib/features/p2p/presentation/pages/p2p_order_page_part_03.dart"
"monitor_when_touched","P2-C standard monitor","p2p","'/p2p/report/:merchantId'","P2PReportMerchantPage","flutter_app/lib/features/p2p/presentation/pages/p2p_report_merchant_page.dart","P2_MEDIUM_DENSITY_REVIEW","25","5","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/p2p/presentation/pages/p2p_report_merchant_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_report_merchant_reasons_details.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_report_merchant_summary_actions.dart"
"monitor_when_touched","P2-C standard monitor","referral","AppRoutePaths.referralRules","ReferralRulesPage","flutter_app/lib/features/referral/presentation/pages/referral_rules_page.dart","P2_MEDIUM_DENSITY_REVIEW","25","2","A","detail","standard_ui_accessibility_preserve","bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/referral/presentation/pages/referral_rules_page.dart;flutter_app/lib/features/referral/presentation/widgets/referral_rules_page_common.dart;flutter_app/lib/features/referral/presentation/widgets/referral_rules_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","admin","AppRoutePaths.adminAbtests","ABTestDashboard","flutter_app/lib/features/admin/presentation/pages/ab_test_dashboard.dart","P3_LOW_DENSITY_REVIEW","24","1","A","detail","standard_ui_accessibility_preserve","spacer_inside_cards;bottom_nav_inset_pressure","Remove Spacer-driven loose card expansion or replace with fixed compact content rhythm.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/admin/presentation/pages/ab_test_dashboard.dart;flutter_app/lib/features/admin/presentation/widgets/ab_test_dashboard_common.dart;flutter_app/lib/features/admin/presentation/widgets/ab_test_dashboard_sections.dart"
"monitor_when_touched","P3 when-touched monitor","cross_module","AppRoutePaths.smartAlerts","SmartAlertCenter","flutter_app/lib/features/cross_module/presentation/pages/smart_alert_center.dart","P3_LOW_DENSITY_REVIEW","24","4","A","detail","standard_ui_accessibility_preserve","vertical_gap_accumulation;bottom_nav_inset_pressure","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/cross_module/presentation/pages/smart_alert_center.dart;flutter_app/lib/features/cross_module/presentation/widgets/smart_alert_center_cards.dart;flutter_app/lib/features/cross_module/presentation/widgets/smart_alert_center_common.dart;flutter_app/lib/features/cross_module/presentation/widgets/smart_alert_center_history_settings.dart;flutter_app/lib/features/cross_module/presentation/widgets/smart_alert_center_tabs.dart"
"monitor_when_touched","P3 when-touched monitor","dca","AppRoutePaths.dcaSmartRules","DCASmartRulesPage","flutter_app/lib/features/dca/presentation/pages/dca_smart_rules_page.dart","P3_LOW_DENSITY_REVIEW","24","0","A","detail","standard_ui_accessibility_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/dca/presentation/pages/dca_smart_rules_page.dart;flutter_app/lib/features/dca/presentation/widgets/dca_smart_rules_cards.dart;flutter_app/lib/features/dca/presentation/widgets/dca_smart_rules_info_common.dart;flutter_app/lib/features/dca/presentation/widgets/dca_smart_rules_tabs_stats.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnSavingsNotifications","SavingsNotificationsPage","flutter_app/lib/features/earn/presentation/pages/savings_notifications_page.dart","P3_LOW_DENSITY_REVIEW","24","1","A","detail","financial_safety_copy_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/savings_notifications_page.dart;flutter_app/lib/features/earn/presentation/widgets/savings_notifications_common.dart;flutter_app/lib/features/earn/presentation/widgets/savings_notifications_history.dart;flutter_app/lib/features/earn/presentation/widgets/savings_notifications_settings.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnGuide","StakingGuidePage","flutter_app/lib/features/earn/presentation/pages/staking_guide_page.dart","P3_LOW_DENSITY_REVIEW","24","0","A","detail","financial_safety_copy_preserve","spacer_inside_cards;bottom_nav_inset_pressure","Remove Spacer-driven loose card expansion or replace with fixed compact content rhythm.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_guide_page.dart;flutter_app/lib/features/earn/presentation/widgets/staking_guide_page_common.dart;flutter_app/lib/features/earn/presentation/widgets/staking_guide_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","'/p2p/dispute/resolution/:disputeId'","P2PDisputeResolutionPage","flutter_app/lib/features/p2p/presentation/pages/p2p_dispute_resolution_page.dart","P3_LOW_DENSITY_REVIEW","24","6","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_dispute_resolution_page.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pLimitsTracker","P2PLimitTrackerPage","flutter_app/lib/features/p2p/presentation/pages/p2p_limit_tracker_page.dart","P3_LOW_DENSITY_REVIEW","24","6","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_limit_tracker_page.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pKycSelfie","P2PSelfieVerificationPage","flutter_app/lib/features/p2p/presentation/pages/p2p_selfie_verification_page.dart","P3_LOW_DENSITY_REVIEW","24","1","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_selfie_verification_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_selfie_verification_page_common.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_selfie_verification_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pKycFaceMatch","P2PSelfieVerificationPage","flutter_app/lib/features/p2p/presentation/pages/p2p_selfie_verification_page.dart","P3_LOW_DENSITY_REVIEW","24","1","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_selfie_verification_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_selfie_verification_page_common.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_selfie_verification_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pKycVideo","P2PVideoVerificationPage","flutter_app/lib/features/p2p/presentation/pages/p2p_video_verification_page.dart","P3_LOW_DENSITY_REVIEW","24","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_video_verification_page.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pWalletTransfer","P2PWalletTransferPage","flutter_app/lib/features/p2p/presentation/pages/p2p_wallet_transfer_page.dart","P3_LOW_DENSITY_REVIEW","24","0","A","detail","financial_safety_copy_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_wallet_transfer_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_transfer_amount.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_transfer_confirm.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_transfer_form.dart"
"monitor_when_touched","P3 when-touched monitor","predictions","'/markets/predictions/event/:eventId'","PredictionEventDetailPage","flutter_app/lib/features/predictions/presentation/pages/prediction_event_detail_page.dart","P3_LOW_DENSITY_REVIEW","24","19","B","detail","prediction_markets_boundary_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/predictions/presentation/pages/prediction_event_detail_page.dart;flutter_app/lib/features/predictions/presentation/pages/prediction_event_detail_page_part_01.dart;flutter_app/lib/features/predictions/presentation/pages/prediction_event_detail_page_part_02.dart;flutter_app/lib/features/predictions/presentation/pages/prediction_event_detail_page_part_03.dart;flutter_app/lib/features/predictions/presentation/pages/prediction_event_detail_page_part_04.dart;flutter_app/lib/features/predictions/presentation/pages/prediction_event_detail_page_part_05.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_activity_holders.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_chart.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_comments.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_detail_tabs.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_header.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_order_book.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_related_arena.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_stats_position.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_trade_controls.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_event_detail_trade_panel.dart"
"monitor_when_touched","P3 when-touched monitor","support","AppRoutePaths.supportHelp","HelpCenterPage","flutter_app/lib/features/support/presentation/pages/help_center_page.dart","P3_LOW_DENSITY_REVIEW","24","4","A","detail","standard_ui_accessibility_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/support/presentation/pages/help_center_page.dart;flutter_app/lib/features/support/presentation/widgets/help_center_hero_actions.dart;flutter_app/lib/features/support/presentation/widgets/help_center_sections.dart"
"monitor_when_touched","P3 when-touched monitor","wallet","AppRoutePaths.walletAddressBookAdd","AddressAddPage","flutter_app/lib/features/wallet/presentation/pages/address_add_page.dart","P3_LOW_DENSITY_REVIEW","24","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/wallet/presentation/pages/address_add_page.dart"
"monitor_when_touched","P3 when-touched monitor","wallet","AppRoutePaths.walletMultiManager","WalletMultiManagerPage","flutter_app/lib/features/wallet/presentation/pages/wallet_multi_manager_page.dart","P3_LOW_DENSITY_REVIEW","24","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/wallet/presentation/pages/wallet_multi_manager_page.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnSavingsExport","SavingsExportPage","flutter_app/lib/features/earn/presentation/pages/savings_export_page.dart","P3_LOW_DENSITY_REVIEW","23","0","A","detail","financial_safety_copy_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/savings_export_page.dart;flutter_app/lib/features/earn/presentation/widgets/savings_export_config_widgets.dart;flutter_app/lib/features/earn/presentation/widgets/savings_export_option_widgets.dart;flutter_app/lib/features/earn/presentation/widgets/savings_export_summary_widgets.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnAuditReports","StakingAuditReportsPage","flutter_app/lib/features/earn/presentation/pages/staking_audit_reports_page.dart","P3_LOW_DENSITY_REVIEW","23","0","A","detail","financial_safety_copy_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_audit_reports_page.dart;flutter_app/lib/features/earn/presentation/widgets/staking_audit_reports_bounty_common.dart;flutter_app/lib/features/earn/presentation/widgets/staking_audit_reports_hero_tabs.dart;flutter_app/lib/features/earn/presentation/widgets/staking_audit_reports_reports_findings.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnNotifications","StakingNotificationsPage","flutter_app/lib/features/earn/presentation/pages/staking_notifications_page.dart","P3_LOW_DENSITY_REVIEW","23","0","A","detail","financial_safety_copy_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_notifications_page.dart;flutter_app/lib/features/earn/presentation/widgets/staking_notifications_page_common.dart;flutter_app/lib/features/earn/presentation/widgets/staking_notifications_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pFraudPrevention","P2PFraudPreventionPage","flutter_app/lib/features/p2p/presentation/pages/p2p_fraud_prevention_page.dart","P3_LOW_DENSITY_REVIEW","23","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_fraud_prevention_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_fraud_checklist_actions.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_fraud_common.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_fraud_score_patterns.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pMyAds","P2PMyAdsPage","flutter_app/lib/features/p2p/presentation/pages/p2p_my_ads_page.dart","P3_LOW_DENSITY_REVIEW","23","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_my_ads_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_my_ads_empty_links.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_my_ads_stats_cards.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pPaymentMethodAdd","P2PPaymentMethodAddPage","flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_add_page.dart","P3_LOW_DENSITY_REVIEW","23","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_add_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_method_add_page_common.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_method_add_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pTaxReporting","P2PTaxReportingPage","flutter_app/lib/features/p2p/presentation/pages/p2p_tax_reporting_page.dart","P3_LOW_DENSITY_REVIEW","23","6","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_tax_reporting_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_tax_reporting_page_common.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_tax_reporting_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","'/p2p/tax-report/detailed/:year'","P2PTaxReportingPage","flutter_app/lib/features/p2p/presentation/pages/p2p_tax_reporting_page.dart","P3_LOW_DENSITY_REVIEW","23","6","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_tax_reporting_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_tax_reporting_page_common.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_tax_reporting_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","referral","AppRoutePaths.referralHistory","ReferralHistoryPage","flutter_app/lib/features/referral/presentation/pages/referral_history_page.dart","P3_LOW_DENSITY_REVIEW","23","0","A","detail","standard_ui_accessibility_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/referral/presentation/pages/referral_history_page.dart;flutter_app/lib/features/referral/presentation/widgets/referral_history_page_common.dart;flutter_app/lib/features/referral/presentation/widgets/referral_history_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","trade","AppRoutePaths.tradeCopyComparison","ProviderComparisonPage","flutter_app/lib/features/trade/presentation/pages/provider_comparison_page.dart","P3_LOW_DENSITY_REVIEW","23","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/trade/presentation/pages/provider_comparison_page.dart;flutter_app/lib/features/trade/presentation/widgets/trade_body_review_widgets.dart"
"monitor_when_touched","P3 when-touched monitor","wallet","AppRoutePaths.walletHistory","TransactionHistoryPage","flutter_app/lib/features/wallet/presentation/pages/transaction_history_page.dart","P3_LOW_DENSITY_REVIEW","23","2","A","detail","financial_safety_copy_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/wallet/presentation/pages/transaction_history_page.dart;flutter_app/lib/features/wallet/presentation/widgets/transaction_history_page_common.dart;flutter_app/lib/features/wallet/presentation/widgets/transaction_history_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","admin","AppRoutePaths.adminAnalytics","AnalyticsDashboard","flutter_app/lib/features/admin/presentation/pages/analytics_dashboard.dart","P3_LOW_DENSITY_REVIEW","22","0","A","detail","standard_ui_accessibility_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/admin/presentation/pages/analytics_dashboard.dart;flutter_app/lib/features/admin/presentation/widgets/analytics_dashboard_common.dart;flutter_app/lib/features/admin/presentation/widgets/analytics_dashboard_sections.dart"
"monitor_when_touched","P3 when-touched monitor","arena","'/arena/join/:challengeId'","ArenaJoinPage","flutter_app/lib/features/arena/presentation/pages/arena_join_page.dart","P3_LOW_DENSITY_REVIEW","22","2","A","detail","open_arena_points_boundary_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/arena/presentation/pages/arena_join_page.dart;flutter_app/lib/features/arena/presentation/widgets/arena_join_page_common.dart;flutter_app/lib/features/arena/presentation/widgets/arena_join_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnInstitutional","StakingInstitutionalPage","flutter_app/lib/features/earn/presentation/pages/staking_institutional_page.dart","P3_LOW_DENSITY_REVIEW","22","1","A","detail","financial_safety_copy_preserve","spacer_inside_cards;bottom_nav_inset_pressure","Remove Spacer-driven loose card expansion or replace with fixed compact content rhythm.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_institutional_page.dart;flutter_app/lib/features/earn/presentation/widgets/staking_institutional_overview_batches.dart;flutter_app/lib/features/earn/presentation/widgets/staking_institutional_sheet_painter.dart;flutter_app/lib/features/earn/presentation/widgets/staking_institutional_signers_features.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnInsurance","StakingInsurancePage","flutter_app/lib/features/earn/presentation/pages/staking_insurance_page.dart","P3_LOW_DENSITY_REVIEW","22","1","A","detail","financial_safety_copy_preserve","spacer_inside_cards;bottom_nav_inset_pressure","Remove Spacer-driven loose card expansion or replace with fixed compact content rhythm.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_insurance_page.dart;flutter_app/lib/features/earn/presentation/pages/staking_insurance_page_part_01.dart;flutter_app/lib/features/earn/presentation/pages/staking_insurance_page_part_02.dart;flutter_app/lib/features/earn/presentation/pages/staking_insurance_page_part_03.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnLiquidStaking","StakingLiquidStakingPage","flutter_app/lib/features/earn/presentation/pages/staking_liquid_staking_page.dart","P3_LOW_DENSITY_REVIEW","22","0","A","detail","financial_safety_copy_preserve","spacer_inside_cards;bottom_nav_inset_pressure","Remove Spacer-driven loose card expansion or replace with fixed compact content rhythm.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_liquid_staking_page.dart;flutter_app/lib/features/earn/presentation/pages/staking_liquid_staking_page_part_01.dart;flutter_app/lib/features/earn/presentation/pages/staking_liquid_staking_page_part_02.dart;flutter_app/lib/features/earn/presentation/pages/staking_liquid_staking_page_part_03.dart"
"monitor_when_touched","P3 when-touched monitor","launchpad","AppRoutePaths.launchpadBridgeOrderTx001","LaunchpadBridgeOrderPage","flutter_app/lib/features/launchpad/presentation/pages/launchpad_bridge_order_page.dart","P3_LOW_DENSITY_REVIEW","22","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/launchpad/presentation/pages/launchpad_bridge_order_page.dart;flutter_app/lib/features/launchpad/presentation/widgets/launchpad_bridge_order_details.dart;flutter_app/lib/features/launchpad/presentation/widgets/launchpad_bridge_order_events.dart;flutter_app/lib/features/launchpad/presentation/widgets/launchpad_bridge_order_hero.dart;flutter_app/lib/features/launchpad/presentation/widgets/launchpad_bridge_order_timeline.dart"
"monitor_when_touched","P3 when-touched monitor","notifications","AppRoutePaths.notifications","NotificationsPage","flutter_app/lib/features/notifications/presentation/pages/notifications_page.dart","P3_LOW_DENSITY_REVIEW","22","4","A","detail","standard_ui_accessibility_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/notifications/presentation/pages/notifications_page.dart;flutter_app/lib/features/notifications/presentation/widgets/notifications_page_common.dart;flutter_app/lib/features/notifications/presentation/widgets/notifications_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","'/p2p/payment-method/ownership/:methodId'","P2PPaymentMethodOwnershipPage","flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_ownership_page.dart","P3_LOW_DENSITY_REVIEW","22","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_ownership_page.dart"
