file,line,owner,sourceWidget,classification,mode,fallback,highRisk,issue,notes
"flutter_app/lib/features/trade/presentation/pages/copy_configuration_page.dart","123","_CopyConfigurationPageState","VitHeader","parent_route_only","parent_route_only","resolvedBackPath","yes","-","Uses shared back-navigation helper."
"flutter_app/lib/features/trade/presentation/pages/copy_confirmation_page.dart","85","_CopyConfirmationPageState","VitHeader","parent_route_only","parent_route_only","-","yes","-","Back goes to an explicit parent route."
"flutter_app/lib/features/trade/presentation/pages/copy_trading_card_demo.dart","53","CopyTradingCardDemo","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/trade/presentation/pages/execution_quality_demo_page.dart","78","_ExecutionQualityDemoPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.trade","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/trade/presentation/pages/live_market_data_analytics_page.dart","52","_LiveMarketDataAnalyticsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.tradeMargin","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/trade/presentation/pages/market_data_analytics_page_part_01.dart","24","_MarketDataAnalyticsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.tradeMargin","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/trade/presentation/pages/order_receipt_page.dart","76","_OrderReceiptPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.trade","yes","-","Uses shared back-navigation helper."
"flutter_app/lib/features/trade/presentation/pages/provider_application_page.dart","101","_ProviderApplicationPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.tradeCopyTrading","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/trade/presentation/pages/risk_management_demo_page.dart","80","_RiskManagementDemoPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.trade","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/trade/presentation/pages/trade_history_export_page.dart","95","_TradeHistoryExportPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.trade","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/wallet/presentation/pages/address_add_page.dart","97","_AddressAddPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.walletAddressBook","yes","-","Uses shared back-navigation helper."
"flutter_app/lib/features/wallet/presentation/pages/address_book_page.dart","87","_AddressBookPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.wallet","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/wallet/presentation/pages/asset_detail_page.dart","68","_AssetDetailPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.wallet","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/wallet/presentation/pages/network_status_page.dart","136","_NetworkStatusPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.wallet","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/wallet/presentation/pages/pending_deposits_page.dart","76","_PendingDepositsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.wallet","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/wallet/presentation/pages/portfolio_analytics_page.dart","70","_PortfolioAnalyticsPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.wallet","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/wallet/presentation/pages/transaction_history_page.dart","68","_TransactionHistoryPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.wallet","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/wallet/presentation/pages/wallet_gas_optimizer_page.dart","80","_WalletGasOptimizerPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.wallet","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/wallet/presentation/pages/wallet_multi_manager_page.dart","72","_WalletMultiManagerPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.wallet","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/wallet/presentation/pages/wallet_token_approval_page.dart","67","_WalletTokenApprovalPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.wallet","yes","-","Uses shared back-navigation helper."
"flutter_app/lib/features/wallet/presentation/pages/withdraw_limits_page.dart","61","WithdrawLimitsPage","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.wallet","yes","-","Back goes to an explicit parent route."
"flutter_app/lib/features/wallet/presentation/widgets/wallet_address_add_preview.dart","124","AddressSavedState","VitHeader","parent_route_only","delegated_by_owner","delegated_callback","yes","-","Reusable widget receives an owner-provided back callback."
"flutter_app/lib/features/wallet/presentation/widgets/wallet_health_score_page_shell.dart","21","_WalletHealthScorePageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.wallet","no","-","Back goes to an explicit parent route."
